ENTREVISTA,REGIAO,UF,MUNICIPIO,qtd_geladeira,qtd_ar_condicionado,qtd_ventilador,qtd_lampadas,qtd_microondas,qtd_air_fryer,qtd_lavar_secar,qtd_computadores,qtd_videogame,qtd_tv,qtd_chuveiro_eletrico,kwh_geladeira,kwh_ar_condicionado,kwh_ventilador,kwh_iluminacao,kwh_microondas,kwh_air_fryer,kwh_lavar_secar,kwh_computadores,kwh_videogame,kwh_tv,kwh_chuveiro_eletrico,kwh_categoria_iluminacao,kwh_categoria_refrigeracao,kwh_categoria_climatizacao,kwh_categoria_eletrodomesticos,kwh_categoria_tecnologia,consumo_real_medio_kwh_mes,fonte_energia,fonte_propria_energia,habito_compra_consciente,habito_desliga_tv_sem_uso,habito_evita_standby,habito_ac_portas_fechadas,habito_ac_desliga_ausencia,habito_evita_banho_longo,habito_chuveiro_posicao_verao,habito_geladeira_porta_fechada,habito_geladeira_alimentos_frios,habito_geladeira_termostato,habito_geladeira_nao_seca_roupa,habito_geladeira_borracha_vedacao,habito_lava_roupa_carga_maxima,habito_prefere_lampada_led,habito_evita_luz_dia,habito_apaga_luz_ambiente_vazio
71536,Sudeste,MG,Uberlândia,1.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,0.0,6.255,0.0,0.0,0.0,0.0,0.0,23.688,0.0,6.255,45.0,0.0,0.0,23.688,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Nunca,Nunca,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
71537,Centro-Oeste,DF,Brasília,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,127.875,9.149999999999999,0.0,0.0,127.875,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Normalmente,,,Raramente,Raramente,Raramente,Normalmente,Normalmente,Normalmente,Raramente,Normalmente,Raramente,Raramente,Raramente
71538,Sudeste,MG,Uberlândia,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,6.749999999999999,0.0,0.0,0.0,0.0,0.0,10.152,42.625,6.749999999999999,45.0,0.0,42.625,10.152,136.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Normalmente,Sempre,Normalmente,Sempre,NÃO SE APLICA,Normalmente,Normalmente,Sempre
71539,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,127.875,8.7,45.0,0.0,127.875,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Raramente,Nunca,,,Raramente,Raramente,Nunca,Raramente,Raramente,Raramente,Raramente,Normalmente,Nunca,Nunca,Nunca
71540,Sudeste,MG,Uberlândia,1.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,9.450000000000001,0.39999999999999997,0.0,0.0,0.0,0.0,23.688,0.0,9.450000000000001,45.0,0.0,0.39999999999999997,23.688,118.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Nunca,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Normalmente,Sempre
71541,Sudeste,MG,Uberlândia,1.0,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,45.0,0.0,53.298,13.05,0.8599999999999999,0.0,0.0,0.0,0.0,216.576,0.0,13.05,45.0,53.298,0.8599999999999999,216.576,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Sempre,,,,,Normalmente,Sempre,Sempre,Normalmente,Sempre,Sempre,Normalmente,Sempre,Normalmente
71542,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,9.599999999999998,2.1799999999999997,0.0,0.0,0.0,0.0,0.0,85.25,9.599999999999998,45.0,0.0,87.43,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Raramente,Nunca,,,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,Raramente,Nunca,Nunca,Nunca,Raramente
71543,Sudeste,SP,São Paulo,1.0,0.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,0.10616666666666667,11.100000000000001,5.64,0.0,0.0,16.92,0.0,33.839999999999996,325.50000000000006,11.100000000000001,45.0,0.10616666666666667,331.14000000000004,50.76,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,Sempre,Sempre,Sempre,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
71544,Sudeste,SP,Osasco,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,1.49695,1.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.3499999999999999,45.0,1.49695,22.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
71545,Sudeste,SP,Osasco,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,45.0,0.0,0.050166666666666665,1.3499999999999999,25.661999999999995,0.0,1.3043333333333333,0.36333333333333334,0.0,0.0,110.0,1.3499999999999999,45.0,0.050166666666666665,136.96633333333332,0.36333333333333334,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Normalmente,Normalmente,Normalmente,Sempre,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Sempre
71546,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,25.68,1.763,0.0,0.0,0.0,0.0,0.0,132.0,25.68,45.0,0.0,133.763,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Raramente,,,Raramente,Raramente,Raramente,Raramente,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Nunca,Raramente
71547,Centro-Oeste,DF,Brasília,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.629999999999999,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,88.0,12.629999999999999,0.0,0.0,88.4,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Raramente,Normalmente,,,Raramente,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Raramente,Normalmente,Normalmente,Raramente,Normalmente
71548,Centro-Oeste,DF,Brasília,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85.25,3.0,0.0,0.0,85.25,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Raramente,Nunca,,,Nunca,Raramente,Raramente,Raramente,Raramente,Raramente,Nunca,Raramente,Raramente,Nunca,Nunca
71549,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,8.399999999999999,0.8599999999999999,0.0,0.0,0.0,0.0,0.0,170.5,8.399999999999999,45.0,0.0,171.36,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Raramente,Raramente,,,Raramente,Raramente,Raramente,Nunca,Raramente,Nunca,Raramente,Raramente,Nunca,Nunca,Nunca
71550,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,11.279999999999998,1.763,0.0,0.0,0.0,0.0,0.0,213.125,11.279999999999998,45.0,0.0,214.888,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Raramente,Nunca,,,Nunca,Raramente,Raramente,Raramente,Raramente,Raramente,Raramente,Raramente,Raramente,Raramente,Raramente
71551,Centro-Oeste,DF,Brasília,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.38,5.64,0.0,3.8540000000000005,0.0,0.0,0.0,55.0,1.38,0.0,0.0,64.494,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,,,Nunca,Raramente,NÃO SE APLICA,Raramente,Nunca,Raramente,Nunca,Raramente,Raramente,NÃO SE APLICA,Raramente
71553,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,3.9,3.92,0.0,0.0,0.0,0.0,0.0,27.5,3.9,45.0,0.0,31.42,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Raramente,Normalmente,,,Raramente,Sempre,Sempre,Raramente,Normalmente,Nunca,Sempre,Sempre,Raramente,Normalmente,Normalmente
71554,Centro-Oeste,DF,Brasília,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,6.875,4.8,0.0,0.0,6.875,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Raramente,Normalmente,,,Raramente,Normalmente,Sempre,Normalmente,Normalmente,Raramente,Normalmente,Sempre,Raramente,Normalmente,Sempre
71557,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,1.9499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.9499999999999997,45.0,0.0,55.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Normalmente,Raramente,,,Raramente,Normalmente,Normalmente,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Normalmente,Normalmente,Sempre
71559,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,45.0,0.0,0.0,2.19,3.92,0.0,0.0,0.0,0.0,0.0,165.0,2.19,45.0,0.0,168.92,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Raramente,Normalmente,,,Raramente,Sempre,Normalmente,Raramente,Normalmente,Normalmente,Sempre,Sempre,Raramente,Raramente,Normalmente
71560,Sudeste,SP,Campinas,1.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,2.289,6.6000000000000005,5.64,0.0,0.0,0.40180000000000005,0.0,27.072,40.0,6.6000000000000005,45.0,2.289,45.64,27.4738,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Normalmente,Normalmente,Sempre,Normalmente,Sempre,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Normalmente
71561,Sudeste,SP,São Paulo,1.0,0.0,3.0,13.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,45.0,0.0,9.810000000000002,14.7,11.562,0.0,9.0,10.152,0.0,0.0,744.0000000000001,14.7,45.0,9.810000000000002,764.5620000000001,10.152,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
71562,Sudeste,SP,Ribeirão Preto,1.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,9.870000000000001,9.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,34.99999999999999,9.000000000000002,45.0,9.870000000000001,34.99999999999999,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71563,Sudeste,SP,Ribeirão Preto,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,36.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,32.0,36.00000000000001,45.0,17.766000000000002,32.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Sempre,Raramente,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Raramente,Sempre,Sempre
71564,Sudeste,SP,Ribeirão Preto,1.0,0.0,1.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,0.0,50.76,6.299999999999999,5.64,0.0,0.0,0.09,76.13999999999999,0.0,105.0,6.299999999999999,45.0,50.76,110.64,76.22999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Nunca,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71565,Sudeste,SP,Ribeirão Preto,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,10.350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,64.0,10.350000000000001,45.0,35.532000000000004,64.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
71566,Centro-Oeste,MT,Rondonópolis,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,71.06400000000001,6.749999999999999,0.0,0.0,0.0,0.0,0.0,40.608,0.0,6.749999999999999,45.0,71.06400000000001,0.0,40.608,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71567,Centro-Oeste,MT,Rondonópolis,1.0,0.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,0.0,53.298,6.66,0.0,0.0,0.0,5.880000000000002,0.0,81.216,192.0,6.66,45.0,53.298,192.0,87.09599999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Raramente,,,Normalmente,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Normalmente,Normalmente,Sempre
71568,Centro-Oeste,MT,Rondonópolis,1.0,1.0,3.0,11.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,45.0,310.19999999999993,53.298,17.55,5.64,2.275,0.0,11.73,0.0,33.839999999999996,176.0,17.55,45.0,363.49799999999993,183.915,45.56999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Sempre,NÃO SE APLICA,NÃO SE APLICA,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,Normalmente,Normalmente,Normalmente,Sempre
71569,Centro-Oeste,MT,Rondonópolis,1.0,0.0,3.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,45.0,0.0,106.596,6.299999999999999,0.0,0.0,0.0,0.0,0.0,37.224,0.0,6.299999999999999,45.0,106.596,0.0,37.224,184.66666666666666,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Normalmente,Sempre
71570,Centro-Oeste,MT,Rondonópolis,1.0,1.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,45.0,403.25999999999993,60.912000000000006,12.149999999999999,5.64,0.0,0.0,0.0,2.4524999999999997,37.224,189.0,12.149999999999999,45.0,464.1719999999999,194.64,39.6765,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Normalmente,Normalmente,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71571,Sudeste,SP,São Paulo,1.0,0.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,19.740000000000002,9.299999999999999,11.562,0.0,0.0,50.76,0.0,30.456,220.0,9.299999999999999,45.0,19.740000000000002,231.562,81.216,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,Sempre,Sempre,Sempre,Normalmente,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
71573,Sudeste,SP,São Paulo,1.0,0.0,3.0,22.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,45.0,0.0,3.433500000000001,72.36,11.562,44.1,2.275,8.459999999999999,0.0,0.0,0.0,72.36,45.0,3.433500000000001,57.937,8.459999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
71574,Sul,RS,Porto Alegre,1.0,1.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,279.00000000000006,0.0,22.74,11.562,0.0,0.0,2.538,0.0,32.928000000000004,203.43750000000003,22.74,45.0,279.00000000000006,214.99950000000004,35.466,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Sempre,Normalmente,Raramente,Normalmente,Raramente,Nunca,Normalmente,Normalmente,Normalmente,Sempre,Sempre
71575,Sul,RS,Porto Alegre,1.0,1.0,0.0,8.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,45.0,0.0,0.0,19.259999999999998,11.562,0.0,50.53533333333334,3.528,8.82,0.0,244.12500000000003,19.259999999999998,45.0,0.0,306.2223333333334,12.348,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Raramente,Normalmente,Normalmente,Nunca,Raramente,Normalmente,Normalmente,Sempre,Sempre
71576,Sul,RS,Porto Alegre,1.0,2.0,0.0,10.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,45.0,914.2499999999998,0.0,30.525,25.661999999999995,0.0,94.14533333333334,21.168000000000003,4.41,0.0,126.0,30.525,45.0,914.2499999999998,245.80733333333333,25.578000000000003,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Normalmente,Raramente,Normalmente,Sempre,Sempre,Sempre
71577,Sul,RS,Porto Alegre,1.0,1.0,0.0,8.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,45.0,242.54999999999995,0.0,18.72,11.562,0.0,55.59,16.919999999999998,0.0,0.0,523.125,18.72,45.0,242.54999999999995,590.277,16.919999999999998,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Normalmente,Raramente,Normalmente,Normalmente,Raramente,Normalmente,Normalmente,Raramente,Nunca,Raramente,Normalmente,Sempre,Sempre,Sempre
71578,Sul,RS,Porto Alegre,1.0,1.0,0.0,8.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,45.0,163.50000000000006,0.0,25.77,17.836,0.0,98.10000000000001,3.528,0.0,47.376,105.0,25.77,45.0,163.50000000000006,220.936,50.903999999999996,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Raramente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Sempre
71579,Centro-Oeste,MS,Campo Grande,1.0,0.0,4.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,45.0,0.0,71.06400000000001,16.049999999999997,0.0,0.0,13.080000000000002,0.0,0.0,108.288,0.0,16.049999999999997,45.0,71.06400000000001,13.080000000000002,108.288,234.33333333333334,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Raramente,,,,,Normalmente,Normalmente,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71580,Centro-Oeste,MS,Campo Grande,1.0,0.0,3.0,12.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,45.0,0.0,29.61,10.5,5.64,0.0,3.3063333333333333,0.981,0.0,20.304,131.25,10.5,45.0,29.61,140.19633333333334,21.285,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Normalmente,Sempre,Sempre,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre
71581,Centro-Oeste,MS,Campo Grande,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,47.376000000000005,7.2,0.0,0.0,0.0,0.0,0.0,50.75999999999999,20.625,7.2,45.0,47.376000000000005,20.625,50.75999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Normalmente,,,Sempre,Sempre,Sempre,Sempre,Normalmente,Raramente,Raramente,Normalmente,Normalmente,Normalmente,Sempre
71582,Centro-Oeste,MS,Campo Grande,1.0,0.0,2.0,6.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,45.0,0.0,71.06400000000001,20.235,2.1799999999999997,0.0,0.7266666666666667,0.0,0.0,121.824,88.0,20.235,45.0,71.06400000000001,90.90666666666667,121.824,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Nunca,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
71583,Centro-Oeste,MS,Campo Grande,1.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,45.0,0.0,71.06400000000001,18.150000000000002,0.19999999999999998,0.0,0.0,0.0,2.4524999999999997,81.216,0.0,18.150000000000002,45.0,71.06400000000001,0.19999999999999998,83.6685,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
71585,Sudeste,SP,São Paulo,1.0,0.0,2.0,20.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,45.0,0.0,0.0,70.68,11.562,0.0,9.0,0.22345,0.0,0.0,0.0,70.68,45.0,0.0,20.561999999999998,0.22345,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Raramente,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
71586,Norte,PA,Santarém,1.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,45.0,324.56666666666655,19.740000000000002,10.799999999999999,0.0,0.0,0.0,0.0,0.0,27.072,0.0,10.799999999999999,45.0,344.30666666666656,0.0,27.072,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Normalmente,Sempre,Sempre
71587,Norte,PA,Santarém,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,4.5,0.0,0.0,0.0,0.0,0.0,30.456,0.0,4.5,45.0,17.766000000000002,0.0,30.456,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Raramente,Sempre,Sempre,Normalmente,Normalmente,Normalmente
71588,Norte,PA,Santarém,1.0,3.0,3.0,8.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,45.0,0.0,53.298,8.1,0.19999999999999998,0.0,0.0,10.584000000000001,0.0,37.632,0.0,8.1,45.0,53.298,0.19999999999999998,48.216,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Normalmente,Sempre,Sempre
71589,Norte,PA,Santarém,1.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,45.0,197.39999999999995,35.532000000000004,7.2,0.0,0.0,0.0,10.584000000000001,0.0,60.912,0.0,7.2,45.0,232.93199999999996,0.0,71.496,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
71590,Norte,PA,Santarém,2.0,1.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,90.0,43.22500000000001,71.06400000000001,6.0,0.0,0.0,0.0,0.0,0.0,14.112,0.0,6.0,90.0,114.28900000000002,0.0,14.112,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Nunca,Normalmente,Sempre,Normalmente,Sempre,Sempre
71591,Norte,PA,Santarém,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,9.0,0.0,0.0,0.0,0.0,0.0,27.072,0.0,9.0,45.0,17.766000000000002,0.0,27.072,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Nunca,Normalmente,Sempre,Sempre,Sempre,Normalmente
71592,Norte,PA,Santarém,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,129.54374999999996,17.766000000000002,6.6000000000000005,0.0,0.0,0.0,8.459999999999999,0.0,10.152,0.0,6.6000000000000005,45.0,147.30974999999995,0.0,18.612,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
71593,Norte,PA,Santarém,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,9.870000000000001,5.25,0.0,0.0,0.0,0.0,0.0,30.456,0.0,5.25,45.0,9.870000000000001,0.0,30.456,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Normalmente,Normalmente,Normalmente
71594,Norte,PA,Santarém,1.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,45.0,0.0,35.532000000000004,19.919999999999998,0.0,0.0,0.0,0.0,0.0,43.992,0.0,19.919999999999998,45.0,35.532000000000004,0.0,43.992,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
71595,Norte,PA,Santarém,1.0,0.0,3.0,7.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,45.0,0.0,53.298,6.3,0.8599999999999999,0.0,0.0,0.09,0.0,20.304,0.0,6.3,45.0,53.298,0.8599999999999999,20.394,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Normalmente,Normalmente,Normalmente
